1,BDM,Plot_id,TubeNo,NUMBERWORKERS,NUMBERQUEENS,NUMBERMALES,NUMBERLARVAE,NUMBERCOCOONS,IDENTIFIER,GENUSID,SPECIESID,DATEIDENTIFICATION,CONFIRMEDID,SPECIESIDFINAL,COMMENTSID,BARCODELABEL,PREPARATION,SPECIFICAUTHOROFRECORD,SPECIFYEVENT,PROJECT,DIGITIZEDBY,DIGITIZEDDATE,X24,identified,COMMENTSqc,TypeOfSample,TypeOfOpen,Categorie,mixedForest,X,Y,lat,lon,FixTimeGPS,bio1_tmean_8110,bio2_dr_8110,bio1_tmean_8110_8111,bio2_dr_8110_8111,bio5_tmaxw_8110,bio6_tminc_8110,bio7_tar_8110,bio8_twetq_8110,bio9_tdryq_8110,bio10_twarmq_8110,bio11_tcoldq_8110,bio12_p_8110,bio13_pwet_8110,bio14_pdry_8110,bio15_ps_8110,bio16_pwetq_8110,bio17_pdryq_8110,bio18_pwarmq_8110,bio19_pcoldq_8110,mnt25,slope25,topo,south,gt_ch_100,LU18_46cl,LC18_27cl,propArea,region,el_mean,el_median,el_stdev,el_min,el_max,el_range,MAT_mean,MAT_median,TAR_mean,TAR_median,Tmin_mean,Tmin_median,Tmax_mean,Tmax_median,BDM_id,Date,Sample_date,SoilTemp,SoilTempAnomaly,Grass,Forb,Shrub,Bare,Litter,Moss,Plot_id_orig,SoilTempSiteMean,geometry,nPlots,el_plot,slope_plot
188,521166,280117,9990243,10,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,pasture,Autre,0,521244.8465,166783.9024,46.64893,6.410673,NA,711,768,3084,63752,2075,-417,2492,376,1461,1508,65,146765,14982,10679,1015,41283,33599,34111,37886,843.5,7.13709,-19,56,19,223,21,0.717304988,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,20.9,-0.721428571,5,2,0,0.1,2,0,280117,21.62142857,"c(713623.175450479, 5884955.33335817)",25,843,7.285643578
265,503150,340112,9990244,5,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_scab,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,503745.4268,150797.4351,46.502828,6.185425,08.07.19 13:10,582,678,2959,60251,1854,-438,2292,289,110,1341,-36,191950,18382,13580,916,53650,43508,45591,48310,1263.7,2.566453,-29,19,19,242,21,0.508120001,Jura,1275.360892,1275,25.03325228,1194,1343,149,59.5,59.5,259,259,-58.5,-58.5,199.5,199.5,34,20190708,08.07.2019,15.6,-1.541176471,3,3,0,0.1,0,1,340112,17.14117647,"c(688563.270569066, 5861300.97943894)",25,1285,9.156915665
733,509158,350900,9990245,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,lisiere,0,509535.4005,158211.8163,46.570333,6.2594,05.07.19 12:54,550,693,3001,60095,1823,-486,2309,265,1274,1306,-68,197995,20324,13953,1097,56299,44868,45486,52547,1347.5,6.242418,-33,86,19,242,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
651,503150,340100,9990246,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,503224.3636,150389.0056,46.499079,6.178722,08.07.19 09:29,582,676,2954,60233,1853,-436,2289,289,110,1342,-36,191746,18366,13605,922,53647,43440,45462,48201,1268.6,7.574097,-17,79,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
659,503150,341200,9990247,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,PrairieSeche,0,503484.0877,149936.974,46.49505,6.1822,08.07.19 06:58,581,675,2952,60190,1850,-436,2286,288,108,1340,-37,189421,18217,13450,938,53175,42885,44781,47652,1278.4,8.523391,7,77,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
718,509158,350400,9990248,NA,NA,NA,NA,NA,TS,Formica,Form_lugubris/paralugubris,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,NA,ForetConifere,0,508971.3365,158118.4266,46.569417,6.252061,05.07.19 06:45,561,701,3015,60451,1843,-483,2326,271,1288,1322,-60,200237,20570,14264,1108,56903,45054,45687,53279,1350,16.78799,-11,2,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
684,509158,350100,9990249,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509835.8266,158392.5762,46.572,6.263283,05.07.19 11:58,547,691,2998,60021,1819,-486,2305,263,1272,1303,-70,197860,20295,13859,1088,56267,45058,45725,52362,1360.9,6.797885,-34,72,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
692,509158,350100,9990250,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509739.8953,157875.2466,46.567333,6.262133,05.07.19 12:27,549,691,2997,60032,1821,-485,2306,264,1273,1305,-69,194330,19924,13590,1089,55322,44316,44918,51322,1354.9,7.601455,-43,85,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
719,509158,350400,9990251,NA,NA,NA,NA,NA,TS,Formica,Form_lugubris/paralugubris,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,NA,ForetConifere,0,509089.3351,158137.3258,46.569603,6.253596,05.07.19 06:57,556,698,3008,60316,1835,-484,2319,268,1283,1316,-64,199857,20530,14198,1107,56811,45020,45650,53162,1341.9,10.0962,-22,3,19,242,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
339,57781263,420101,9990252,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_sche,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,577830.9132,126324.4066,46.289212,7.151876,NA,351,755,3279,57414,1604,-699,2303,1067,-128,1067,-246,203552,20679,13799,1363,60372,44001,60372,48586,1921.2,8.166162,136,8,19,421,63,0.342445231,Alps,1859.580834,1873,68.67552848,1671,2072,401,21.5,21.5,267.5,267.5,-102.5,-102.5,165,165,42,20190805,05.08.2019,16.5,0.55,3,3,3,0,0.1,1,420101,15.95,"c(796141.979879597, 5826815.04501871)",24,1931,8.411978722
791,545190,190104,9990253,NA,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,meadow,Autre,0,545161.2197,189961.517,46.859833,6.720333,30.07.19 06:47,877,831,3158,66765,2343,-289,2632,490,442,1707,197,120040,11498,8514,830,32357,26430,30367,30372,518.6,9.602913,-47,99,3,221,21,0.20682425,Low,629.0956123,652,71.86085861,466,752,286,97.5,97.5,262.5,262.5,-23.5,-23.5,239,239,19,20190730,30.07.2019,20.2,1.233333333,3,0.1,0,3,3,0,190104,18.96666667,"c(748101.559425317, 5919233.82431912)",24,514,16.48121262
742,509158,350104,9990254,NA,NA,NA,NA,NA,TS,Temnothorax,Temn_nyla,2019,oui (Salata),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temnothorax,NA,soil,pasture,Autre,0,509431.5813,158581.8666,46.573648,6.257973,NA,551,694,3002,60163,1826,-486,2312,266,1276,1309,-68,199138,20462,14094,1106,56633,44948,45577,52937,1332.7,2.219802,-35,53,19,242,21,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,18.1,0.436,4,4,0,1,3,2,350104,17.664,"c(696620.188499949, 5872748.13622163)",25,1337,9.048837662
179,521166,280102,9990255,10,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,meadow,Autre,0,521119.8401,166031.8285,46.642149,6.409169,20.07.19 08:13,757,772,3072,64451,2138,-376,2514,410,303,1561,106,138814,14050,10169,985,38897,31644,32675,35525,798.4,10.38333,-15,45,3,222,21,0.717304988,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,21.4,-0.221428571,5,0,0,0,0,0,280102,21.62142857,"c(713493.189846446, 5883872.58916115)",25,790,10.6632309
764,545190,190300,9990256,NA,NA,NA,NA,NA,NA,Tetramorium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,CulturePerm,0,NA,NA,46.859184,6.719392,NA,887,832,3154,66922,2357,-280,2637,497,453,1719,204,119349,11410,8459,836,32163,26224,30242,30146,517.1,10.0952,-46,44,3,202,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
124,57201203,411202,9990258,5,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,pasture,PrairieSeche,0,572132.2727,120797.6811,46.239278,7.078251,NA,537,803,3334,59811,1856,-552,2408,1282,71,1282,-81,169589,17428,11992,1333,50522,37377,50522,39305,1700.5,28.33479,-75,29,3,242,21,0.098647521,Alps,1880.315345,1855,182.8106172,1557,2250,693,23.5,23.5,268,268,-100.5,-100.5,167.5,167.5,41,20190717,17.07.2019,12.8,0.539130435,3,2,2,2,0.1,1,411202,12.26086957,"c(787946.913103259, 5818780.35083295)",23,1685,31.15614891
715,509158,350400,9990259,NA,NA,NA,NA,NA,TS,Formica,Form_lugubris/paralugubris,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,NA,ForetConifere,0,509189.1556,158151.68,46.569745,6.254895,05.07.19 07:02,553,695,3004,60197,1829,-485,2314,266,1278,1311,-66,199450,20484,14137,1105,56703,44990,45618,53027,1341.4,9.463051,-26,18,19,242,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
170,521166,280109,9990260,2,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,meadow,Autre,0,521617.9431,165944.1375,46.641419,6.41569,20.07.19 09:38,792,772,3057,64889,2184,-340,2524,438,341,1602,139,132732,13343,9674,973,37126,30019,31512,33688,760.7,6.447318,-7,57,19,221,21,0.717304988,Low,796.0710963,791,31.99089772,728,878,150,86.59612297,87.5,261.8997885,262,-33.40387703,-32.5,228.4845607,229.5,28,20190720,20.07.2019,24.5,2.878571429,5,0,0,0,0,0,280109,21.62142857,"c(714200.162591112, 5883745.49273268)",25,751,4.892522812
720,509158,350400,9990261,NA,NA,NA,NA,NA,TS,Formica,Form_lugubris/paralugubris,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,NA,ForetConifere,0,509019.0338,158113.5345,46.569379,6.252684,05.07.19 06:49,559,700,3013,60384,1839,-484,2323,270,1286,1318,-62,200092,20554,14237,1107,56868,45043,45674,53235,1348.4,9.118985,-14,1,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
687,509158,350100,9990262,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509848.7974,158385.6257,46.571939,6.263454,NA,547,691,2996,60025,1818,-487,2305,263,1271,1302,-71,197983,20306,13860,1088,56304,45106,45785,52373,1360.9,6.797885,-34,72,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
739,509158,350104,9990263,NA,NA,NA,NA,NA,NA,Tetramorium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,pasture,Autre,0,509427.2865,158583.97,46.573666,6.257917,NA,552,695,3003,60176,1827,-486,2313,266,1277,1309,-67,199169,20467,14098,1106,56642,44949,45578,52950,1332.7,2.219802,-35,53,19,242,21,0.551611919,Jura,1351.543379,1349,17.48633546,1314,1416,102,53.5,53.5,258,258,-63.5,-63.5,194,194,35,20190705,05.07.2019,18.1,0.436,4,4,0,1,3,2,350104,17.664,"c(696620.188499949, 5872748.13622163)",25,1337,9.048837662
678,509158,350100,9990264,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509924.2739,158326.4036,46.571417,6.26445,05.07.19 12:14,546,690,2995,59976,1816,-487,2303,262,1270,1301,-72,198498,20352,13875,1086,56457,45281,46002,52434,1369.7,9.555995,-30,56,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
21,539158,131301,9990265,7,NA,NA,NA,NA,NA,Formica SS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,transport,0,539557.3998,158558.9723,46.576847,6.650982,NA,958,729,2919,66020,2361,-136,2497,1599,509,1783,292,125259,12343,7292,1523,34683,25412,34121,27775,776.7,3.53329,9,73,3,301,41,NA,Low,772.2057106,775,20.7170266,711,819,108,88.5,88.5,265.5,265.5,-34.25,-34,231.5,231.5,13,20190701,01.07.2019,25.8,5.603333333,4,2,4,0,1,0,805,20.19666667,"c(740379.465149089, 5873272.31657775)",30,776,5.458325386
661,503150,341200,9990266,NA,NA,NA,NA,NA,NA,Coptoformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,PrairieSeche,0,503516.8105,149982.7685,46.495467,6.182617,08.07.19 06:52,580,674,2952,60135,1847,-437,2284,287,107,1337,-38,189344,18211,13442,938,53155,42861,44771,47630,1281.4,10.84089,7,45,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
96,575142,70111,9990267,10,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_rubr,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,575301.8475,142240.8308,46.432318,7.118207,NA,618,1010,3670,64664,2103,-650,2753,1414,163,1414,-42,150294,14862,10168,1273,44091,32485,44091,35717,1213.3,14.04623,-74,13,3,241,21,0.458585505,Alps,1191.383078,1190,77.84300952,1065,1383,318,64.5,64.5,269.5,269.5,-60,-60,208.5,208.5,7,20190716,16.07.2019,17.7,1.024,5,0.1,0,1,0,1,70111,16.676,"c(792394.731784265, 5849895.92459159)",25,1215,13.12768173
98,575142,70107,9990268,8,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,575304.3525,142382.272,46.43359,7.118232,NA,622,1012,3668,64826,2110,-650,2760,1420,168,1420,-39,150151,14852,10161,1273,44054,32451,44054,35673,1202.2,15.3179,-77,1,3,301,41,0.458585505,Alps,1191.383078,1190,77.84300952,1065,1383,318,64.5,64.5,269.5,269.5,-60,-60,208.5,208.5,7,20190716,16.07.2019,16.3,-0.376,5,2,0,0,0,0,70107,16.676,"c(792398.30621606, 5850108.20155033)",25,1214,13.10138607
778,545190,191300,9990269,NA,NA,NA,NA,NA,NA,Tetramorium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,NA,transport,0,545088.2685,189951.4158,46.859736,6.719378,30.07.19 07:25,882,831,3156,66861,2350,-284,2634,493,447,1713,200,120189,11513,8522,831,32403,26460,30402,30420,516.4,4.449798,-52,67,3,202,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
216,527182,230100,9990270,10,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,transect,pasture,Autre,0,527010.3524,182099.225,46.78736,6.48355,22.07.19 06:37,537,741,3158,59637,1816,-531,2347,254,1248,1284,-78,162302,16302,11451,984,45477,36827,37293,42180,1251.1,12.46721,6,53,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
685,509158,350100,9990271,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509844.6851,158386.885,46.57195,6.2634,05.07.19 12:00,547,691,2996,60025,1818,-487,2305,263,1271,1302,-71,197983,20306,13860,1088,56304,45106,45785,52373,1360.9,6.797885,-34,72,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
689,509158,350100,9990272,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509803.4479,158448.6445,46.5725,6.26285,05.07.19 11:50,548,691,2998,60041,1820,-486,2306,264,1272,1304,-70,197727,20285,13861,1090,56229,44997,45651,52355,1354.8,3.66044,-36,77,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
152,569134,50602,9990273,10,NA,NA,NA,NA,TS,Formica,Form_fusc,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,other,ForetMixe,59,569723.3614,134392.738,46.361483,7.046133,NA,606,853,3432,60965,1966,-519,2485,1366,146,1366,-20,160467,16221,11119,1218,46817,35220,46817,38094,1101.7,33.96445,-128,59,22,301,41,0.167228797,Alps,1202.197174,1176,130.3389701,929,1466,537,62.5,62.5,269.5,269.5,-62.5,-62.5,207,207,5,20190718,18.07.2019,16.6,-0.758333333,0,0.1,0.1,2,5,1,50602,17.35833333,"c(784370.702762028, 5838467.91868635)",24,1123,35.50297546
67,57711503,431200,9990274,10,NA,NA,NA,NA,TS,Formica,Form_lugubris/paralugubris,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,NA,PrairieSeche,0,577234.7443,150416.9194,46.505944,7.142956,09.07.19 09:30,375,711,3218,55548,1571,-639,2210,1070,-103,1070,-204,150560,15292,9563,1385,44056,32527,44056,37248,1919.6,21.53834,169,38,19,243,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
50,57711503,430101,9990275,10,NA,NA,NA,NA,Salata,Lasius,Lasi_flav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lasius,NA,soil,lawn,Autre,0,577519.8287,150250.6806,46.504458,7.146678,09.07.19 08:13,404,761,3321,56671,1643,-647,2290,1112,-71,1112,-185,151310,15335,9578,1382,44124,32753,44124,37607,1728.2,34.65776,94,75,19,243,21,0.474890956,Alps,1759.432705,1766,116.4568231,1411,1990,579,32,32,264.5,264.5,-90,-90,174.5,174.5,43,20190709,09.07.2019,16.5,-3.813043478,5,3,1,1,2,0,430101,20.31304348,"c(795576.319713366, 5861538.3885484)",23,1712,29.6071682
78,57711503,430107,9990276,10,NA,NA,NA,NA,NA,Serviformica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,lawn,Autre,0,577038.4654,150444.5579,46.506186,7.140397,09.07.19 09:17,367,693,3178,55161,1547,-634,2181,1057,-112,1057,-208,148006,15134,9521,1399,43781,31781,43781,36051,1986.8,22.46834,146,55,19,421,51,0.474890956,Alps,1759.432705,1766,116.4568231,1411,1990,579,32,32,264.5,264.5,-90,-90,174.5,174.5,43,20190709,09.07.2019,14.2,-6.113043478,4,4,0,2,2,0,430107,20.31304348,"c(794854.381648964, 5861867.75335691)",23,1988,27.42425156
92,575142,70102,9990277,15,NA,NA,NA,NA,Galkowski,Myrmica,Myrm_rubr,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,14,575235.4094,142353.8648,46.433332,7.117337,NA,618,1010,3668,64667,2102,-650,2752,1414,163,1414,-42,150100,14853,10159,1276,44060,32428,44060,35642,1227.1,23.62731,-63,24,3,241,21,0.458585505,Alps,1191.383078,1190,77.84300952,1065,1383,318,64.5,64.5,269.5,269.5,-60,-60,208.5,208.5,7,20190716,16.07.2019,16.9,0.224,5,2,0,1,0,1,70102,16.676,"c(792291.762454184, 5850074.92038569)",25,1236,17.79582214
686,509158,350100,9990278,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509691.7669,157903.7608,46.567583,6.2615,05.07.19 12:34,549,691,2997,60066,1822,-485,2307,265,1274,1306,-69,194707,19963,13627,1089,55415,44378,44975,51458,1348,6.390089,-45,68,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
121,57201203,410109,9990279,10,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,lawn,Autre,0,572561.3306,120674.8689,46.238191,7.083821,NA,443,767,3272,58513,1723,-621,2344,1173,-30,1173,-164,171538,17622,12155,1328,51060,37806,51060,39803,1951.3,38.63119,109,31,19,421,47,0.499795453,Alps,1880.315345,1855,182.8106172,1557,2250,693,23.5,23.5,268,268,-100.5,-100.5,167.5,167.5,41,20190717,17.07.2019,10.6,-1.660869565,3,4,0.1,2,1,1,410109,12.26086957,"c(788573.939937271, 5818597.99847627)",23,1973,36.06751633
734,509158,350900,9990280,NA,NA,NA,NA,NA,TS,Formica,Form_lugubris/paralugubris,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,NA,lisiere,0,509521.9566,158167.5527,46.569933,6.259233,05.07.19 12:45,550,693,3000,60098,1823,-486,2309,265,1274,1306,-68,197792,20301,13931,1096,56242,44845,45461,52480,1342.4,5.491233,-37,88,19,242,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
318,58041300,440107,9990281,NA,NA,NA,NA,NA,TS,Myrmica,Myrm_rugi,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmica,NA,soil,pasture,Autre,0,580487.1051,130359.1515,46.325594,7.186178,NA,428,850,3456,59798,1764,-695,2459,1171,-44,1171,-191,233715,23372,15490,1309,68537,50892,68537,56856,1876.6,30.86834,72,92,17,421,51,0.395301546,Alps,2065.408367,2065,186.2608052,1623,2577,954,7.5,7.5,265,265,-115.5,-115.5,150,150,44,20190711,11.07.2019,12.8,-2.96875,4,3,3,2,1,0.1,440107,15.76875,"c(799962.392148635, 5832678.65632736)",20,1878,19.82508659
637,503150,340902,9990282,NA,NA,NA,NA,NA,TS,Formica,Form_lema,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,soil,NA,lisiere,0,503289.8665,150762.4596,46.502448,6.179497,NA,583,678,2957,60271,1855,-437,2292,289,110,1342,-35,190922,18298,13524,922,53426,43218,45314,47992,1262.4,8.418365,-30,26,19,242,21,0.105900304,Jura,1275.360892,1275,25.03325228,1194,1343,149,59.5,59.5,259,259,-58.5,-58.5,199.5,199.5,34,20190708,08.07.2019,12.6,-4.541176471,0.1,4,1,1,3,1,340902,17.14117647,"c(687898.609784569, 5861235.33106859)",25,1275,11.24225616
716,509158,350400,9990283,NA,NA,NA,NA,NA,TS,Formica,Form_lugubris/paralugubris,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formica,NA,transect,NA,ForetConifere,0,509117.8375,158127.3253,46.569517,6.25397,05.07.19 06:59,555,697,3008,60267,1833,-484,2317,268,1281,1314,-65,199714,20512,14176,1105,56770,45014,45643,53114,1341.9,10.00449,-23,8,19,242,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
22,539158,131301,9990284,8,NA,NA,NA,NA,NA,Lasius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,soil,NA,transport,0,539555.3307,158557.661,46.576835,6.650956,NA,959,728,2917,66050,2362,-134,2496,1600,510,1784,293,125255,12342,7292,1523,34684,25412,34121,27772,776.7,3.53329,9,73,3,301,41,NA,Low,772.2057106,775,20.7170266,711,819,108,88.5,88.5,265.5,265.5,-34.25,-34,231.5,231.5,13,20190701,01.07.2019,25.8,5.603333333,4,2,4,0,1,0,805,20.19666667,"c(740379.465149089, 5873272.31657775)",30,776,5.458325386
688,509158,350100,9990285,NA,NA,NA,NA,NA,Lebas,Formica,pressilabris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,transect,pasture,Autre,0,509841.0216,158384.7062,46.57193,6.263353,NA,547,691,2996,60025,1818,-487,2305,263,1271,1302,-71,197983,20306,13860,1088,56304,45106,45785,52373,1360.9,6.797885,-34,72,19,242,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05.07.2019,,,,,,,,,NA,NA,"c(NA, NA)",NA,NA,NA
